ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
194568,ELEC,Guaranteed Rate Field Lot D,"333 W 35th St,",,Chicago,IL,60616,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.830673894,-87.636027112,12/13/2023,12/12/2023 07:28:00 PM +0000,,,,08/26/2021,,,,,"(41.830673894, -87.636027112)"
32958,E85,Mobil - North Damen Mart,2801 N Damen Ave,,Chicago,IL,60618,,773-528-0461,E,,Public - Credit card at all times,24 hours daily,A D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.932702,-87.67812,01/10/2023,11/15/2023 12:15:31 PM +0000,P,,,03/15/2008,,,,false,"(41.932702, -87.67812)"
163424,ELEC,BUCK MANAGEMENT LEVEL 1 NORTH,845 W Madison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880735,-87.648861,12/13/2023,12/12/2023 06:41:37 PM +0000,,,,06/17/2020,,,,,"(41.880735, -87.648861)"
228136,ELEC,Whole Foods Market,3640 N Halsted St,,Chicago,IL,60613,,877-455-3833,E,,Public,24 hours daily,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,41.948448,-87.649988,12/12/2023,12/12/2023 05:56:11 PM +0000,,,,03/07/2018,,,,,"(41.948448, -87.649988)"
228615,ELEC,Whole Foods Sauganash (CIC),6020 N Cicero Ave,,Chicago,IL,60646,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,41.99146,-87.749262,12/12/2023,12/12/2023 05:57:11 PM +0000,,,,03/07/2018,,,,,"(41.99146, -87.749262)"
151750,ELEC,"Walgreens at 316 W Cermak Rd, Chicago",316 W Cermak Rd,,Chicago,IL,60616,,888-264-2208,E,,Public,Mon 8:00am - 7:00pm; Tue 8:00am - 12:00am; Wed 8:00am - 12:00am; Thu 8:00am - 12:00am; Fri 8:00am - 12:00am; Sat 8:00am - 12:00am; Sun 8:00am - 12:00am,,,,,,1,,,Volta,https://voltacharging.com/,GPS,41.853059,-87.635359,12/13/2023,12/12/2023 07:26:43 PM +0000,,,,10/17/2019,,,,,"(41.853059, -87.635359)"
163819,ELEC,O'Hare Airport - Multi-Modal Facility Economy Lot F,10255 W Zemke Blvd,4th level of the Parking Garage,Chicago,IL,60666,,800-832-6352,E,,Public,4th level of the Parking Garage,,,,,,24,,,Non-Networked,,GPS,41.99426839015599,-87.88105290737916,01/10/2023,11/10/2023 10:51:49 AM +0000,P,,,07/02/2020,,,,,"(41.99426839015599, -87.88105290737916)"
86102,ELEC,MOMENT MOMENT 1,545 N McClurg Ct,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892047,-87.617241,12/13/2023,12/12/2023 06:17:27 PM +0000,,,,07/28/2017,,,,,"(41.892047, -87.617241)"
152270,ELEC,University of Illinois - 760 W Taylor St,760 W Taylor St,,Chicago,IL,60607,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.864511,-87.645224,12/13/2023,12/12/2023 06:01:46 PM +0000,,,,01/08/2020,,,,,"(41.864511, -87.645224)"
256376,ELEC,MDWTPGLV1 TPG-02,5700 S Cicero Ave,,Chicago,IL,60638,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.787331,-87.74009,12/13/2023,12/12/2023 06:38:58 PM +0000,,,,03/16/2023,,,,,"(41.787331, -87.74009)"
78523,ELEC,540 W. MADISON LL1-4,13 N Jefferson St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.882368,-87.642179,12/13/2023,12/12/2023 06:17:53 PM +0000,,,,09/17/2016,,,,,"(41.882368, -87.642179)"
114164,ELEC,640 N LaSalle Parking Garage - Tesla Destination,640 N LaSalle St,,Chicago,IL,60654,,312-951-1640  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.8936252,-87.6334239,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,10/23/2017,,,,,"(41.8936252, -87.6334239)"
211955,ELEC,ZOE LIFE 400 2N DUAL,428-400 N Aberdeen St,,Chicago,IL,60642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889536,-87.654691,12/13/2023,12/12/2023 06:54:51 PM +0000,,,,03/18/2022,,,,,"(41.889536, -87.654691)"
173547,ELEC,UNITED ORD LOT UNITED 4,5600 Bessie Coleman Dr,,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.98125,-87.888829,12/13/2023,12/12/2023 06:27:23 PM +0000,,,,01/27/2021,,,,,"(41.98125, -87.888829)"
185394,ELEC,MILLENNIUM GRGS MPG PILOT #2,5 S Columbus Dr,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88261,-87.620989,12/13/2023,12/12/2023 06:48:05 PM +0000,,,,02/26/2021,,,,,"(41.88261, -87.620989)"
165808,ELEC,UIC 1100 West Harrison,1100 West Harrison,Parking lot - inside parking garage 1st ||floor west corner of the garage.||,Chicago,IL,60607,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.874817,-87.665107,12/13/2023,12/12/2023 06:06:21 PM +0000,,,,09/01/2020,,,,,"(41.874817, -87.665107)"
205057,ELEC,INTERPARK 181N DEARBORN 2,181 N Dearborn St,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.885269,-87.629114,12/13/2023,12/12/2023 06:54:50 PM +0000,,,,01/20/2022,,,,,"(41.885269, -87.629114)"
167702,ELEC,UIC 1100 Wood Street,1100 South Wood Street,Chargers are for employees only.||,Chicago,IL,60612,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.867904,-87.67315,12/13/2023,12/12/2023 06:03:19 PM +0000,,,,10/23/2020,,,,,"(41.867904, -87.67315)"
189753,ELEC,STERLING BAY GREEN STREET 1,333 N Green St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.888024,-87.648561,12/13/2023,12/12/2023 06:38:38 PM +0000,,,,05/16/2021,,,,,"(41.888024, -87.648561)"
98761,ELEC,Berman Nissan - Chicago,3456 N Kedzie Ave,,Chicago,IL,60618,,773-295-4650,E,,Private,,,,,,,1,,,Non-Networked,,GPS,41.943587,-87.708212,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,06/06/2018,,,,,"(41.943587, -87.708212)"
236280,ELEC,PARKING B LOT B FLOOR8 #2,259 E Erie St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893693,-87.620932,12/13/2023,12/12/2023 06:13:15 PM +0000,,,,11/18/2022,,,,,"(41.893693, -87.620932)"
171567,ELEC,540 W. MADISON LL1 - 3,540 West Madison St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883025,-87.642101,12/13/2023,12/12/2023 06:16:09 PM +0000,,,,01/27/2021,,,,,"(41.883025, -87.642101)"
260954,ELEC,300 E. Randolph Unit #2,300 E. Randolph,,Chicago,IL,60601,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8846651,-87.6199166,12/13/2023,12/12/2023 06:02:14 PM +0000,,,,12/29/2022,,,,,"(41.8846651, -87.6199166)"
202952,ELEC,INTERPARK 217WASHINGTON 3,219 W Washington St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.883001,-87.634317,12/13/2023,12/12/2023 06:54:44 PM +0000,,,,12/23/2021,,,,,"(41.883001, -87.634317)"
174560,ELEC,SOLDIER FIELD STATION 03,1410 Museum Campus Dr,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.863455,-87.616349,12/13/2023,12/12/2023 06:34:04 PM +0000,,,,01/27/2021,,,,,"(41.863455, -87.616349)"
151744,ELEC,New City Development,1457 N Halsted,,Chicago,IL,60642,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.908476,-87.6476645,12/13/2023,12/12/2023 07:26:41 PM +0000,,,,03/10/2017,,,,,"(41.908476, -87.6476645)"
183397,ELEC,SOLSTICE APTS EV STATION 02,1616 E 56th St,,Chicago,IL,60637,,888-758-4389,E,,Public,Mon 8:00am - 9:00pm; Tue 8:00am - 9:00pm; Wed 8:00am - 9:00pm; Thu 8:00am - 9:00pm; Fri 8:00am - 9:00pm; Sat 8:00am - 9:00pm; Sun 8:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.793733,-87.586153,12/13/2023,12/12/2023 06:43:28 PM +0000,,,,01/27/2021,,,,,"(41.793733, -87.586153)"
253521,ELEC,The Shops at North Bridge Grant St,520 N Michigan Ave,,Chicago,IL,60611,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.891844,-87.626446,12/13/2023,12/12/2023 07:26:54 PM +0000,,,,02/08/2023,,,,,"(41.891844, -87.626446)"
180624,ELEC,PEOPLES GAS EV1,4341 W 35th Pl Logistics Support,,Chicago,IL,60646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.989385,-87.730277,12/13/2023,12/12/2023 06:40:47 PM +0000,,,,01/27/2021,,,,,"(41.989385, -87.730277)"
192929,ELEC,RUSH PARKING STATION 02,1641 w harrison st,,Chicago,IL,60612,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.873913,-87.668106,12/13/2023,12/12/2023 06:38:28 PM +0000,,,,07/17/2021,,,,,"(41.873913, -87.668106)"
171694,ELEC,900 SELF PARK PLUG AND SHOP 1,911 N. Rush St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89982,-87.626379,12/13/2023,12/12/2023 06:09:26 PM +0000,,,,01/27/2021,,,,,"(41.89982, -87.626379)"
186340,ELEC,Jewel Osco 2940 North Ashland Chicago,2940 North Ashland,,Chicago,IL,60657,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.935462,-87.669719,12/13/2023,12/12/2023 07:26:45 PM +0000,,,,03/15/2021,,,,,"(41.935462, -87.669719)"
202705,ELEC,The Mason,180 North Ada Street,,Chicago,IL,60607,,800-663-5633,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8849796,-87.6611185,12/13/2023,12/12/2023 06:07:44 PM +0000,,,,04/09/2019,,,,,"(41.8849796, -87.6611185)"
149766,ELEC,"Target T2613 - Chicago, IL",1200 N Larrabee St,,Chicago,IL,60610,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,41.90421,-87.64352,12/13/2023,12/12/2023 07:21:49 PM +0000,,,,12/06/2019,,,,,"(41.90421, -87.64352)"
151756,ELEC,The Shops at North Bridge Rush St,520 N Michigan Ave,,Chicago,IL,60611,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,Volta,https://voltacharging.com/,GPS,41.8911105,-87.625614,12/13/2023,12/12/2023 07:26:47 PM +0000,,,,05/18/2017,,,,,"(41.8911105, -87.625614)"
33144,CNG,City of Chicago FS#9,25 W 65th St,65th and State,Chicago,IL,60621,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-8,41.776439,-87.625954,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,07/15/2008,,HD,,,"(41.776439, -87.625954)"
185441,ELEC,ADVOCATE IL MASONIC 5,915 W. Wellington Ave,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.936149,-87.652221,12/13/2023,12/12/2023 06:48:09 PM +0000,,,,02/27/2021,,,,,"(41.936149, -87.652221)"
235401,ELEC,Millennium Parking Garages,5 S Columbus Dr,,Chicago,IL,60601,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,4,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,41.88239071834324,-87.62066039416824,12/13/2023,12/12/2023 07:30:55 PM +0000,,,,06/23/2022,,,,,"(41.88239071834324, -87.62066039416824)"
202908,ELEC,INTERPARK ONTARIO-CLAIR2,177 N Wells St,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.885402,-87.633583,12/13/2023,12/12/2023 06:54:49 PM +0000,,,,12/22/2021,,,,,"(41.885402, -87.633583)"
114156,ELEC,Grant Park North - Tesla Destination,25 N Michigan Ave,,Chicago,IL,60602,,312-616-0600  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.882267,-87.624325,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,02/11/2016,,,,,"(41.882267, -87.624325)"
82637,ELEC,ELECTRONIC THE BERNADIN,750 N Wabash Ave,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.896407,-87.626875,12/13/2023,12/12/2023 06:13:31 PM +0000,,,,05/17/2017,,,,,"(41.896407, -87.626875)"
220422,ELEC,LINCOLN COMMON LINCOLN COMMON,2316 N Lincoln Ave,,Chicago,IL,60614,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.924266,-87.647382,12/13/2023,12/12/2023 06:56:54 PM +0000,,,,06/02/2022,,,,,"(41.924266, -87.647382)"
122434,ELEC,Fast Park & Relax Chicago MDW - Tesla Destination,5230 S Cicero,,Chicago,IL,60638,,312-754-2326  877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.79721,-87.74639,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,12/06/2018,,,,,"(41.79721, -87.74639)"
189906,ELEC,UIC Maxwell Parking Structure,701 W Maxwell St,.||,Chicago,IL,60607,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,41.864589,-87.645463,12/13/2023,12/12/2023 06:02:37 PM +0000,,,,05/20/2021,,,,,"(41.864589, -87.645463)"
217315,ELEC,HRC WEST 1 HYATT HOTEL 1,310 N Stetson Ave,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887424,-87.622006,12/13/2023,12/12/2023 06:17:03 PM +0000,,,,05/11/2022,,,,,"(41.887424, -87.622006)"
322582,ELEC,NORTHWESTERN HURON GARAGE 2,231 E Huron St,,Chicago,IL,60611,,888-758-4389,T,12/13/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.895343,-87.62198,12/13/2023,12/12/2023 07:12:02 PM +0000,,,,12/13/2023,,,,,"(41.895343, -87.62198)"
151748,ELEC,United Center South Entrance,1901 West Madison St,,Chicago,IL,60612,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.879903,-87.6741505,12/13/2023,12/12/2023 07:27:04 PM +0000,,,,10/15/2017,,,,,"(41.879903, -87.6741505)"
236281,ELEC,PARKING B LOT B FLOOR9 #2,240 E Ontario St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893564,-87.620899,12/13/2023,12/12/2023 06:13:16 PM +0000,,,,11/18/2022,,,,,"(41.893564, -87.620899)"
166725,ELEC,Jewel Osco 5343 N Broadway Chicago,5343 N Broadway,,Chicago,IL,60640,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.978844,-87.659321,12/13/2023,12/12/2023 07:28:12 PM +0000,,,,08/31/2020,,,,,"(41.978844, -87.659321)"
201402,ELEC,DRAKE TOWER DRAKE 2,172 E Walton Pl,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.900208,-87.622655,12/13/2023,12/12/2023 06:54:18 PM +0000,,,,11/19/2021,,,,,"(41.900208, -87.622655)"
182168,ELEC,PEOPLES GAS PETC 1,4228 W 35th Pl PETC,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.831199,-87.730815,12/13/2023,12/12/2023 06:46:57 PM +0000,,,,01/27/2021,,,,,"(41.831199, -87.730815)"
33087,E85,City of Chicago FS#9,25 W 65th St,65th and State,Chicago,IL,60621,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.776439,-87.625954,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,03/15/2010,,,,false,"(41.776439, -87.625954)"
235668,ELEC,6750 ENTRTANCE WEST,6750 W Grand Ave,,Chicago,IL,60707,,888-758-4389,E,,Public,Mon 9:00pm - 12:00am; Tue 9:00pm - 12:00am; Wed 9:00pm - 12:00am; Thu 9:00pm - 12:00am; Fri 9:00pm - 12:00am; Sun 12:00am - 12:00am,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.923835,-87.794442,12/13/2023,12/12/2023 07:02:52 PM +0000,,,,11/04/2022,,,,,"(41.923835, -87.794442)"
170734,ELEC,PEOPLES GAS PETC 2,4228 W 35th Pl PETC,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.831297,-87.73148,12/13/2023,12/12/2023 06:46:53 PM +0000,,,,01/01/2021,,,,,"(41.831297, -87.73148)"
100219,E85,Mobil - S & J,7601 S State St,,Chicago,IL,60619,,773-874-0111,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,41.75619,-87.62423,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,07/15/2018,,,,true,"(41.75619, -87.62423)"
174138,ELEC,HF HF-2,3740 N Halsted St,,Chicago,IL,60613,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.950568,-87.649802,12/13/2023,12/12/2023 06:29:37 PM +0000,,,,01/27/2021,,,,,"(41.950568, -87.649802)"
19926,LPG,U-Haul,1650 E 71st St,At Stoney Island,Chicago,IL,60649,,773-493-1206  708-389-0852,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,41.766351,-87.583615,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/01/2000,,,true,,"(41.766351, -87.583615)"
40794,ELEC,O'Hare Airport - Short Term Parking,10000 W O'Hare Ave,Located in row 2 on the first floor,Chicago,IL,60666,,800-832-6352,E,,Public - Credit card at all times,24 hours daily; pay lot,A D M V,,,,,6,,,Non-Networked,,GPS,41.97850582311076,-87.90328000006105,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,02/11/2011,,,,,"(41.97850582311076, -87.90328000006105)"
205432,ELEC,Cityfront Place Parking Garage - 3rd Floor Right,400 N. McClurg Court,Located in the 3rd floor of the parking garage. This is located to the south of the elevators and it is the right charging station.,Chicago,IL,60611,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8891899,-87.6181012,12/13/2023,12/12/2023 06:08:15 PM +0000,,,,12/22/2021,,,,,"(41.8891899, -87.6181012)"
36319,E85,City of Chicago FS#202,5150 W 63rd St,63rd and Laramie,Chicago,IL,60638,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.778249,-87.750999,09/14/2023,09/14/2023 09:01:49 AM +0000,LG,,,11/10/2011,,,,false,"(41.778249, -87.750999)"
193520,ELEC,PRUDENTIALPLAZA STATION 02,310 N Stetson Ave,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887424,-87.622235,12/13/2023,12/12/2023 06:40:00 PM +0000,,,,08/06/2021,,,,,"(41.887424, -87.622235)"
58326,ELEC,3RD FLOOR GREENWAY-3,60 W Kinzie St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.889356,-87.630403,12/13/2023,12/12/2023 06:09:37 PM +0000,,,,01/20/2014,,,,,"(41.889356, -87.630403)"
156610,ELEC,ENGLEWOOD STATION 2,740 W 69th St,,Chicago,IL,60621,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7691,-87.635735,12/13/2023,12/12/2023 06:35:52 PM +0000,,,,05/22/2020,,,,,"(41.7691, -87.635735)"
228117,ELEC,Walgreens - West Fullerton,1520 W Fullerton Ave,,Chicago,IL,60614,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,41.92571,-87.66618,12/12/2023,12/12/2023 05:56:09 PM +0000,,,,03/07/2018,,,,,"(41.92571, -87.66618)"
191468,ELEC,1035 Van Buren - Garage - ParkChirp,1035 W Van Buren St,,Chicago,IL,60607,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.8767996,-87.6532026,12/13/2023,12/12/2023 06:07:13 PM +0000,,,,06/24/2021,,,,,"(41.8767996, -87.6532026)"
164758,ELEC,Echelon Garage,353 N DesPlaines St,Unit #282 is under repairs. Located on ||3rd Floor.||,Chicago,IL,60661,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.87167,-87.626889,12/13/2023,12/12/2023 06:05:36 PM +0000,,,,08/01/2020,,,,,"(41.87167, -87.626889)"
169113,ELEC,Sofitel Chicago - Tesla Destination,20 E Chestnut St,,Chicago,IL,60611,,312-324-4000  877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.898653,-87.627307,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,05/09/2018,,,,,"(41.898653, -87.627307)"
60584,ELEC,PARKING A DREXEL GARAGE,6054-6098 S Drexel Ave,,Chicago,IL,60637,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.784474,-87.604518,12/13/2023,12/12/2023 06:10:03 PM +0000,,,,02/27/2014,,,,,"(41.784474, -87.604518)"
180607,ELEC,BUCK MANAGEMENT LEVEL 2 324,845 W Madison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880838,-87.649007,12/13/2023,12/12/2023 06:40:53 PM +0000,,,,01/27/2021,,,,,"(41.880838, -87.649007)"
215053,ELEC,425 S. FIN PLAC 440LASALLE2,425 S Financial Pl,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.876317,-87.632933,12/13/2023,12/12/2023 06:10:17 PM +0000,,,,04/28/2022,,,,,"(41.876317, -87.632933)"
257535,ELEC,640 N LASALLE STATION #2,640 N La Salle St,,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893689,-87.632994,12/13/2023,12/12/2023 06:09:26 PM +0000,,,,03/31/2023,,,,,"(41.893689, -87.632994)"
171742,ELEC,PARKING GARAGE P3 GW,111 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880286,-87.636538,12/13/2023,12/12/2023 06:10:00 PM +0000,,,,01/27/2021,,,,,"(41.880286, -87.636538)"
33072,E85,Mobil - Midway,8145 S Pulaski,,Chicago,IL,60652,,773-585-8912,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,41.744262,-87.72134,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,05/15/2008,,,,false,"(41.744262, -87.72134)"
185393,ELEC,MILLENNIUM GRGS MPG PILOT #1,5 S Columbus Dr,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.882554,-87.620935,12/13/2023,12/12/2023 06:48:05 PM +0000,,,,02/26/2021,,,,,"(41.882554, -87.620935)"
